gene,name,p_val,p_val_adj,pct_1,pct_2,pct_diff,avg_log2FC,clusterName,celltype_id,species,tissue,dataset
Os04g0462900,LOC_Os04g38900,2.63886232334169e-185,1.4968418756691101e-180,0.489,0.375,0.114,0.582528587787794,Root endodermis,oryza_sativa->PO:0009005->PO:0025059->PO:0000258->PO:0005059,oryza_sativa,Root,SRP309176
Os03g0836200,OsRZ1,2.3821916289436703e-183,1.3512505576857198e-178,0.445,0.338,0.107,0.526093691869463,Root endodermis,oryza_sativa->PO:0009005->PO:0025059->PO:0000258->PO:0005059,oryza_sativa,Root,SRP309176
Os11g0167800,OsASR5,1.66441144424651e-182,9.441041035199469e-178,0.527,0.41,0.117,0.962245286027428,Root endodermis,oryza_sativa->PO:0009005->PO:0025059->PO:0000258->PO:0005059,oryza_sativa,Root,SRP309176
Os09g0249000,LOC_Os09g07460,2.9245067532004703e-172,1.6588679656179101e-167,0.617,0.54,0.077,1.22719883101879,Root endodermis,oryza_sativa->PO:0009005->PO:0025059->PO:0000258->PO:0005059,oryza_sativa,Root,SRP309176
Os05g0116000,LOC_Os05g02520,6.4085386322763906e-167,3.63511536838614e-162,0.283,0.174,0.109,0.848001082034977,Root endodermis,oryza_sativa->PO:0009005->PO:0025059->PO:0000258->PO:0005059,oryza_sativa,Root,SRP309176
Os09g0115400,OsPABPC1,2.5711670420699498e-163,1.45844308127334e-158,0.435,0.335,0.1,0.566008485500173,Root endodermis,oryza_sativa->PO:0009005->PO:0025059->PO:0000258->PO:0005059,oryza_sativa,Root,SRP309176
Os07g0112800,LOC_Os07g02210,3.0001643507896e-159,1.70178322469838e-154,0.408,0.31,0.098,0.537504884979463,Root endodermis,oryza_sativa->PO:0009005->PO:0025059->PO:0000258->PO:0005059,oryza_sativa,Root,SRP309176
Os03g0806800,LOC_Os03g59210,2.32559991511865e-153,1.31915003985275e-148,0.22,0.118,0.102,0.522977967447545,Root endodermis,oryza_sativa->PO:0009005->PO:0025059->PO:0000258->PO:0005059,oryza_sativa,Root,SRP309176
Os02g0658100,OsTIP2,6.392289392567191e-151,3.62589831214589e-146,0.703,0.588,0.115,0.576700637330981,Root endodermis,oryza_sativa->PO:0009005->PO:0025059->PO:0000258->PO:0005059,oryza_sativa,Root,SRP309176
Os08g0139200,LOC_Os08g04460,5.43040689109713e-147,3.08028970083702e-142,0.22,0.126,0.094,1.06105927509395,Root endodermis,oryza_sativa->PO:0009005->PO:0025059->PO:0000258->PO:0005059,oryza_sativa,Root,SRP309176
Os08g0505300,LOC_Os08g39500,6.63244073261114e-146,3.76211935675902e-141,0.52,0.461,0.059,0.61865010594092,Root endodermis,oryza_sativa->PO:0009005->PO:0025059->PO:0000258->PO:0005059,oryza_sativa,Root,SRP309176
Os04g0418800,LOC_Os04g34170,2.47828927332134e-140,1.40576002450606e-135,0.554,0.455,0.099,0.697482405515034,Root endodermis,oryza_sativa->PO:0009005->PO:0025059->PO:0000258->PO:0005059,oryza_sativa,Root,SRP309176
Os01g0530366,LOC_Os01g34614,1.24723609328362e-139,7.07469729193269e-135,0.39,0.294,0.096,0.503958971603912,Root endodermis,oryza_sativa->PO:0009005->PO:0025059->PO:0000258->PO:0005059,oryza_sativa,Root,SRP309176
Os06g0701100,Os06g0701100,4.56593409674409e-132,2.58993479769615e-127,0.467,0.385,0.082,0.554374189441642,Root endodermis,oryza_sativa->PO:0009005->PO:0025059->PO:0000258->PO:0005059,oryza_sativa,Root,SRP309176
Os01g0231800,LOC_Os01g13090,4.1210713535195e-128,2.33759530385687e-123,0.286,0.19,0.096,0.546289525547203,Root endodermis,oryza_sativa->PO:0009005->PO:0025059->PO:0000258->PO:0005059,oryza_sativa,Root,SRP309176
Os05g0116100,OsDHAR1,1.06181829962156e-110,6.02295194094339e-106,0.48,0.396,0.084,0.548552644439108,Root endodermis,oryza_sativa->PO:0009005->PO:0025059->PO:0000258->PO:0005059,oryza_sativa,Root,SRP309176
Os09g0536700,OsMFS5,2.06209950225726e-110,1.1696847006653801e-105,0.272,0.179,0.093,0.510905155612619,Root endodermis,oryza_sativa->PO:0009005->PO:0025059->PO:0000258->PO:0005059,oryza_sativa,Root,SRP309176
Os05g0399100,LOC_Os05g33100,1.12717309512646e-90,6.39366394748583e-86,0.376,0.299,0.077,0.563312854691985,Root endodermis,oryza_sativa->PO:0009005->PO:0025059->PO:0000258->PO:0005059,oryza_sativa,Root,SRP309176
Os04g0639000,LOC_Os04g54610,6.20651922820511e-85,3.52052390181479e-80,0.235,0.156,0.079,0.720185925152926,Root endodermis,oryza_sativa->PO:0009005->PO:0025059->PO:0000258->PO:0005059,oryza_sativa,Root,SRP309176
Os09g0434500,OsEREBP,4.14562760411694e-84,2.35152434588325e-79,0.324,0.255,0.069,0.739762487205988,Root endodermis,oryza_sativa->PO:0009005->PO:0025059->PO:0000258->PO:0005059,oryza_sativa,Root,SRP309176
Os07g0529800,GOS2,2.9968611480452803e-74,1.69990954900573e-69,0.831,0.801,0.0299999999999999,0.579942981821246,Root endodermis,oryza_sativa->PO:0009005->PO:0025059->PO:0000258->PO:0005059,oryza_sativa,Root,SRP309176
Os11g0704500,MT1A,2.22011145683635e-73,1.2593138216612801e-68,0.458,0.385,0.073,0.59554561275334,Root endodermis,oryza_sativa->PO:0009005->PO:0025059->PO:0000258->PO:0005059,oryza_sativa,Root,SRP309176
Os04g0416700,LOC_Os04g33990,4.63592670221418e-71,2.62963670329695e-66,0.336,0.263,0.073,0.535451693489512,Root endodermis,oryza_sativa->PO:0009005->PO:0025059->PO:0000258->PO:0005059,oryza_sativa,Root,SRP309176
Os02g0102300,STR5,9.05344953361889e-70,5.13538817895464e-65,0.403,0.333,0.07,0.705699177311959,Root endodermis,oryza_sativa->PO:0009005->PO:0025059->PO:0000258->PO:0005059,oryza_sativa,Root,SRP309176
Os07g0669100,OsXYLA1,7.08479327110688e-54,4.0187072871699494e-49,0.311,0.256,0.055,0.525124011849839,Root endodermis,oryza_sativa->PO:0009005->PO:0025059->PO:0000258->PO:0005059,oryza_sativa,Root,SRP309176
Os12g0548700,LOC_Os12g36240,3.46161653271261e-50,1.96353274585058e-45,0.476,0.431,0.045,2.06909194476616,Root endodermis,oryza_sativa->PO:0009005->PO:0025059->PO:0000258->PO:0005059,oryza_sativa,Root,SRP309176
Os07g0492000,OsNDPK1,1.25469634366143e-41,7.11701407015072e-37,0.762,0.748,0.014,0.592699217485646,Root endodermis,oryza_sativa->PO:0009005->PO:0025059->PO:0000258->PO:0005059,oryza_sativa,Root,SRP309176
Os12g0548401,LOC_Os12g36210,4.93975010303128e-41,2.8019744509424297e-36,0.275,0.227,0.048,1.74578362506014,Root endodermis,oryza_sativa->PO:0009005->PO:0025059->PO:0000258->PO:0005059,oryza_sativa,Root,SRP309176
Os02g0115700,CATA1,1.24150514014071e-39,7.04218960642016e-35,0.275,0.228,0.047,0.663035905532572,Root endodermis,oryza_sativa->PO:0009005->PO:0025059->PO:0000258->PO:0005059,oryza_sativa,Root,SRP309176
Os03g0836800,LOC_Os03g62060,8.84178863888915e-39,5.01532776963709e-34,0.233,0.184,0.049,1.20983939741942,Root endodermis,oryza_sativa->PO:0009005->PO:0025059->PO:0000258->PO:0005059,oryza_sativa,Root,SRP309176
LNC_Os02g70410,LNC_Os02g70410,1.4768363482060599e-26,8.37705881792924e-22,0.778,0.76,0.018,0.50500419823949,Root endodermis,oryza_sativa->PO:0009005->PO:0025059->PO:0000258->PO:0005059,oryza_sativa,Root,SRP309176
Os03g0161800,Sip2A,1.32092304015283e-24,7.492671760658921e-20,0.457,0.425,0.032,0.577229575335502,Root endodermis,oryza_sativa->PO:0009005->PO:0025059->PO:0000258->PO:0005059,oryza_sativa,Root,SRP309176
Os10g0510000,RAC2,5.3054899560245005e-24,3.0094330677557804e-19,0.492,0.488,0.004,0.664664666890607,Root endodermis,oryza_sativa->PO:0009005->PO:0025059->PO:0000258->PO:0005059,oryza_sativa,Root,SRP309176
Os09g0133200,LOC_Os09g04730,5.53801190690701e-20,3.1413264939548602e-15,0.44,0.42,0.02,0.653282888972626,Root endodermis,oryza_sativa->PO:0009005->PO:0025059->PO:0000258->PO:0005059,oryza_sativa,Root,SRP309176
Os12g0548501,LOC_Os12g36220,6.93081527838803e-17,3.93136635036004e-12,0.266,0.237,0.029,0.583057094465034,Root endodermis,oryza_sativa->PO:0009005->PO:0025059->PO:0000258->PO:0005059,oryza_sativa,Root,SRP309176
Os10g0137300,LOC_Os10g04800,5.0258054328326e-12,2.85078761566564e-07,0.42,0.406,0.014,0.705433860442915,Root endodermis,oryza_sativa->PO:0009005->PO:0025059->PO:0000258->PO:0005059,oryza_sativa,Root,SRP309176
Os04g0497000,OsNADPH1,0.0,0.0,0.886,0.293,0.593,2.88323305650091,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os08g0137800,OsUCL24,0.0,0.0,0.728,0.162,0.566,2.86152864568167,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os01g0955100,OsCML31,0.0,0.0,0.926,0.396,0.53,2.71169843206158,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os08g0137900,OsUCL25,0.0,0.0,0.78,0.206,0.574,2.65130758979991,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os02g0740600,LOC_Os02g50710,0.0,0.0,0.84,0.219,0.621,2.62770410711444,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os08g0138200,OsUCL27,0.0,0.0,0.809,0.203,0.606,2.60068183596399,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os11g0210201,RZ53,0.0,0.0,0.609,0.137,0.472,2.59892577432076,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os02g0209300,LOC_Os02g11859,0.0,0.0,0.968,0.566,0.402,2.55630241169987,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os06g0133500,LOC_Os06g04240,0.0,0.0,0.808,0.228,0.58,2.50091422786555,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os02g0605900,Cht6,0.0,0.0,0.796,0.27,0.526,2.46992198114278,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os02g0777800,OsRLCK86,0.0,0.0,0.751,0.143,0.608,2.46965671004255,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os01g0952900,LOC_Os01g72360,0.0,0.0,0.709,0.14,0.569,2.41529885492389,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os07g0192000,LOC_Os07g09420,0.0,0.0,0.862,0.382,0.48,2.4075917095287,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os06g0215600,OsOPR5,0.0,0.0,0.899,0.388,0.511,2.36464208578119,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os02g0740700,OsMMP1,0.0,0.0,0.828,0.228,0.6,2.35508085647396,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os04g0677300,LOC_Os04g58090,0.0,0.0,0.885,0.361,0.524,2.34749705130697,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os03g0820300,ZFP182,0.0,0.0,0.945,0.534,0.411,2.34545681650184,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os08g0138100,OsUCL26,0.0,0.0,0.788,0.245,0.543,2.33076711338131,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os05g0576600,LOC_Os05g50100,0.0,0.0,0.926,0.45,0.476,2.32382532542176,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
LNC_Os01g17985,LNC_Os01g17985,0.0,0.0,0.825,0.381,0.444,2.3190150204835,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os01g0685400,LOC_Os01g49160,0.0,0.0,0.758,0.246,0.512,2.31005072526208,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os06g0239200,LOC_Os06g13190,0.0,0.0,0.936,0.473,0.463,2.30521739190791,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os02g0205500,LOC_Os02g11070,0.0,0.0,0.93,0.449,0.481,2.30011738284821,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os02g0774200,LOC_Os02g53410,0.0,0.0,0.778,0.254,0.524,2.2811211538466,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os03g0845000,LOC_Os03g62790,0.0,0.0,0.877,0.368,0.509,2.2663792383605,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os02g0129800,LOC_Os02g03710,0.0,0.0,0.881,0.47,0.411,2.26163429160103,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os10g0510500,OsSAUR56,0.0,0.0,0.943,0.426,0.517,2.26108193305374,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os01g0826400,OsWRKY24,0.0,0.0,0.85,0.269,0.581,2.25449358023352,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os09g0480600,LOC_Os09g30300,0.0,0.0,0.756,0.248,0.508,2.24181748381348,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os01g0631800,LOC_Os01g44120,0.0,0.0,0.834,0.322,0.512,2.23950718288419,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os03g0820400,ZFP,0.0,0.0,0.697,0.281,0.416,2.21131739697465,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os03g0194900,LOC_Os03g09900,0.0,0.0,0.922,0.438,0.484,2.20585085094578,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os06g0216000,OsOPR3,0.0,0.0,0.656,0.131,0.525,2.19562912665011,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os05g0324700,LOC_Os05g25920,0.0,0.0,0.758,0.21,0.548,2.19035395232738,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os04g0683700,OsAAE3,0.0,0.0,0.869,0.389,0.48,2.17843946459043,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os03g0407900,OsRLCK110,0.0,0.0,0.702,0.132,0.57,2.17800130472908,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os01g0667900,GRX6,0.0,0.0,0.949,0.608,0.341,2.16965191393508,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os03g0236200,OsGAD3,0.0,0.0,0.741,0.174,0.567,2.16739230529756,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os08g0235800,OsWRKY25,0.0,0.0,0.755,0.245,0.51,2.16166209702377,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os07g0635500,OsCYP709C5,0.0,0.0,0.912,0.473,0.439,2.15877583786618,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os08g0205800,LOC_Os08g10500,0.0,0.0,0.922,0.497,0.425,2.1504402906648,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os05g0563900,OsGRX17,0.0,0.0,0.837,0.34,0.497,2.12207382503727,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os06g0133400,LOC_Os06g04230,0.0,0.0,0.846,0.343,0.503,2.11587291521451,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os06g0192800,LOC_Os06g09310,0.0,0.0,0.788,0.205,0.583,2.098375831914,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os05g0522600,LOC_Os05g44770,0.0,0.0,0.812,0.286,0.526,2.09690132458596,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os06g0649000,WRKY28,0.0,0.0,0.655,0.177,0.478,2.08595973726617,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os06g0239100,LOC_Os06g13180,0.0,0.0,0.834,0.333,0.501,2.08435381304186,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os01g0884300,OsNAC6,0.0,0.0,0.94,0.584,0.356,2.08273396086274,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os06g0216300,OsOPR1,0.0,0.0,0.886,0.472,0.414,2.065329057048,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os06g0215500,OsOPR6,0.0,0.0,0.66,0.131,0.529,2.05990835508399,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os02g0173200,OsVQ5,0.0,0.0,0.824,0.385,0.439,2.05943526061715,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os02g0575000,LOC_Os02g36530,0.0,0.0,0.891,0.414,0.477,2.05156797674734,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os01g0639600,LOC_Os01g45250,0.0,0.0,0.927,0.406,0.521,2.04695182255332,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os01g0314800,OsLEA9,0.0,0.0,0.764,0.385,0.379,2.04071443968895,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os11g0599200,LOC_Os11g38650,0.0,0.0,0.782,0.252,0.53,2.03372829448273,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os01g0839100,Os01g0839100,0.0,0.0,0.738,0.17,0.568,2.03300910558842,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os01g0934100,LOC_Os01g70790,0.0,0.0,0.903,0.502,0.401,2.02597221843935,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os01g0888900,Os01g0888900,0.0,0.0,0.625,0.132,0.493,2.01562968600929,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os04g0615200,LOC_Os04g52504,0.0,0.0,0.643,0.191,0.452,2.01196709981275,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os03g0180900,OsJAZ2,0.0,0.0,0.723,0.184,0.539,2.00507751973485,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os09g0484800,LOC_Os09g31120,0.0,0.0,0.767,0.233,0.534,2.00247747147982,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os04g0685700,LOC_Os04g58890,0.0,0.0,0.933,0.536,0.397,1.99859328269188,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os07g0162400,OsCDAP1,0.0,0.0,0.776,0.34,0.436,1.98517023261608,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os04g0605100,OsWRKY68,0.0,0.0,0.751,0.38,0.371,1.97877803682455,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os08g0482600,OsUCL29,0.0,0.0,0.774,0.325,0.449,1.97315939115478,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os02g0181300,WRKY71,0.0,0.0,0.777,0.269,0.508,1.96547218161265,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os07g0583600,CIGR2,0.0,0.0,0.839,0.367,0.472,1.95854221401075,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os12g0478200,OsABA45,0.0,0.0,0.677,0.155,0.522,1.95706171476025,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os03g0165050,Os03g0165050,0.0,0.0,0.634,0.156,0.478,1.95085686414205,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os03g0152000,LOC_Os03g05750,0.0,0.0,0.888,0.516,0.372,1.94945583258377,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os02g0669100,LIP9,0.0,0.0,0.751,0.401,0.35,1.94904642521281,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os03g0802500,LOC_Os03g58790,0.0,0.0,0.836,0.368,0.468,1.94807196347673,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os10g0528400,Os10g0528400,0.0,0.0,0.908,0.553,0.355,1.94611868827787,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os01g0510200,LOC_Os01g32670,0.0,0.0,0.788,0.4,0.388,1.93916851566781,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os04g0488700,OsOxi1,0.0,0.0,0.868,0.396,0.472,1.91446693167709,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os02g0193300,LOC_Os02g09990,0.0,0.0,0.698,0.206,0.492,1.91222998390196,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os05g0524100,LOC_Os05g44900,0.0,0.0,0.836,0.415,0.421,1.90814594827741,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os01g0186900,LOC_Os01g09220,0.0,0.0,0.916,0.533,0.383,1.90629872883582,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os03g0181100,OsJAZ4,0.0,0.0,0.871,0.437,0.434,1.9020629070374,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os11g0168500,OsERF#118,0.0,0.0,0.527,0.076,0.451,1.90167645978893,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os05g0343400,WRKY53,0.0,0.0,0.892,0.526,0.366,1.90040694829059,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os07g0585900,LOC_Os07g39720,0.0,0.0,0.649,0.183,0.466,1.89854595935192,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os12g0150200,OsCYP450,0.0,0.0,0.595,0.163,0.432,1.89348084074147,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os01g0739500,LOC_Os01g53730,0.0,0.0,0.743,0.311,0.432,1.87569041876179,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os03g0734500,LOC_Os03g52410,0.0,0.0,0.654,0.204,0.45,1.87469534650767,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os01g0727500,OsS40-7,0.0,0.0,0.545,0.139,0.406,1.86681913523051,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os01g0855600,HS1,0.0,0.0,0.686,0.168,0.518,1.8655066237371,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os01g0508100,RH3,0.0,0.0,0.842,0.36,0.482,1.86168525901495,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os01g0699600,OsNPK1-PK,0.0,0.0,0.762,0.386,0.376,1.85738984176958,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os01g0138400,LOC_Os01g04580,0.0,0.0,0.703,0.169,0.534,1.8546722637562,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os05g0553400,OsMYB55,0.0,0.0,0.748,0.269,0.479,1.85268481882062,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
LNC_Os05g10590,LNC_Os05g10590,0.0,0.0,0.556,0.078,0.478,1.85016616929216,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os09g0542900,LOC_Os09g37080,0.0,0.0,0.714,0.2,0.514,1.84604180199352,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os03g0815100,SNAC1,0.0,0.0,0.882,0.601,0.281,1.8393097081054,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
LOC_Os05g08830,LOC_Os05g08830,0.0,0.0,0.458,0.049,0.409,1.83320702148051,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os08g0562600,LOC_Os08g44850,0.0,0.0,0.721,0.292,0.429,1.83222435501209,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os08g0448100,LOC_Os08g34800,0.0,0.0,0.74,0.228,0.512,1.82587130237189,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os03g0761100,OsPP2C34,0.0,0.0,0.821,0.337,0.484,1.82141134701483,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os10g0527800,OsGSTU12,0.0,0.0,0.815,0.396,0.419,1.81752662842585,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os03g0821300,XB15,0.0,0.0,0.748,0.257,0.491,1.81038974564397,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os06g0248500,OsPUB39,0.0,0.0,0.666,0.241,0.425,1.80751380629884,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os10g0530600,OsGSTU48,0.0,0.0,0.784,0.488,0.296,1.80452662464646,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os10g0527400,OsGSTU19,0.0,0.0,0.745,0.27,0.475,1.80371012241167,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
LNC_Os08g53595,LNC_Os08g53595,0.0,0.0,0.358,0.046,0.312,1.8031777204127,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os07g0186000,TRXH,0.0,0.0,0.853,0.529,0.324,1.8026540743739,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os04g0447700,LOC_Os04g37490,0.0,0.0,0.652,0.144,0.508,1.80063385767534,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os01g0609300,OsPDR9,0.0,0.0,0.751,0.226,0.525,1.79287570215986,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os05g0380900,OsCML15,0.0,0.0,0.791,0.433,0.358,1.79148967194779,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
